dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,matched_target_only_llm,70019,44.295,41.2217,55.3504,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70019,78.5178,51.1413,21.1276,1,calibration,
real_matbench_dielectric,source_warmstart_only,70019,44.295,41.2217,55.3504,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70019,57.1624,53.2314,42.483,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70020,47.6541,41.1893,51.9913,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70020,48.7857,39.2019,50.8597,0,calibration,
real_matbench_dielectric,gp_ucb,70020,44.1613,36.8999,55.4841,0,calibration,
real_matbench_dielectric,llm_transfer_router,70020,47.6541,41.1893,51.9913,0,calibration,
real_matbench_dielectric,matched_target_only_llm,70020,47.6541,41.1893,51.9913,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70020,85.1192,53.2108,14.5262,1,calibration,
real_matbench_dielectric,source_warmstart_only,70020,47.6541,41.1893,51.9913,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70020,59.5114,52.338,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70021,61.1299,50.9638,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70021,56.5928,47.5642,43.0526,0,calibration,
real_matbench_dielectric,gp_ucb,70021,45.6198,41.1219,54.0256,0,calibration,
real_matbench_dielectric,llm_transfer_router,70021,61.1299,50.9638,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,70021,61.1299,50.9638,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70021,45.6198,41.1869,54.0256,0,calibration,
real_matbench_dielectric,source_warmstart_only,70021,61.1299,50.9638,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70021,56.5928,47.5642,43.0526,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70022,79.1231,67.086,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70022,40.0223,34.0875,59.6231,0,calibration,
real_matbench_dielectric,gp_ucb,70022,49.2242,34.1305,50.4212,0,calibration,
real_matbench_dielectric,llm_transfer_router,70022,43.4145,42.3646,56.2309,0,calibration,
real_matbench_dielectric,matched_target_only_llm,70022,79.1231,58.8455,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70022,35.7882,33.1451,63.8572,0,calibration,
real_matbench_dielectric,source_warmstart_only,70022,79.1231,58.8455,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70022,41.3443,34.9493,58.3011,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70023,79.1231,64.5558,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70023,46.403,43.6481,53.2424,0,calibration,
real_matbench_dielectric,gp_ucb,70023,45.5754,42.647,54.07,0,calibration,
real_matbench_dielectric,llm_transfer_router,70023,79.1231,64.5558,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,70023,79.1231,64.5558,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70023,44.4763,42.0235,55.1691,0,calibration,
real_matbench_dielectric,source_warmstart_only,70023,79.1231,64.5558,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70023,56.4702,43.8106,43.1752,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70024,40.2711,33.3551,59.3743,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70024,48.7857,44.8679,50.8597,0,calibration,
real_matbench_dielectric,gp_ucb,70024,43.5603,42.7166,56.0851,0,calibration,
real_matbench_dielectric,llm_transfer_router,70024,39.3832,32.7462,60.2622,0,calibration,
real_matbench_dielectric,matched_target_only_llm,70024,45.5754,34.8078,54.07,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70024,48.7857,41.0562,50.8597,0,calibration,
real_matbench_dielectric,source_warmstart_only,70024,45.5754,34.8078,54.07,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70024,43.5603,37.1238,56.0851,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70025,61.1299,61.1299,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70025,45.8474,44.6649,53.798,0,calibration,
real_matbench_dielectric,gp_ucb,70025,56.4702,45.5827,43.1752,0,calibration,
real_matbench_dielectric,llm_transfer_router,70025,61.1299,61.1299,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,70025,61.1299,61.1299,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70025,56.4702,45.5248,43.1752,0,calibration,
real_matbench_dielectric,source_warmstart_only,70025,61.1299,61.1299,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70025,45.8474,44.612,53.798,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70026,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70026,46.403,42.8448,53.2424,0,calibration,
real_matbench_dielectric,gp_ucb,70026,48.7857,42.3359,50.8597,0,calibration,
real_matbench_dielectric,llm_transfer_router,70026,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,70026,79.1231,73.5887,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70026,48.7857,44.3078,50.8597,0,calibration,
real_matbench_dielectric,source_warmstart_only,70026,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70026,43.5603,40.9994,56.0851,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70027,42.156,41.9113,57.4894,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70027,79.1231,65.1652,20.5223,1,calibration,
real_matbench_dielectric,gp_ucb,70027,44.4763,43.7981,55.1691,0,calibration,
real_matbench_dielectric,llm_transfer_router,70027,42.156,41.9113,57.4894,0,calibration,
real_matbench_dielectric,matched_target_only_llm,70027,61.1299,44.8227,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70027,46.403,44.3667,53.2424,0,calibration,
real_matbench_dielectric,source_warmstart_only,70027,61.1299,44.8227,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70027,79.1231,70.5706,20.5223,1,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70028,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70028,46.403,44.3103,53.2424,0,calibration,
real_matbench_dielectric,gp_ucb,70028,48.7857,45.0788,50.8597,0,calibration,
real_matbench_dielectric,llm_transfer_router,70028,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,70028,79.1231,73.5887,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70028,46.403,44.3103,53.2424,0,calibration,
real_matbench_dielectric,source_warmstart_only,70028,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70028,48.7857,44.6768,50.8597,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,70029,79.1231,43.5759,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,70029,79.1231,53.287,20.5223,1,calibration,
real_matbench_dielectric,gp_ucb,70029,38.3615,36.4409,61.2839,0,calibration,
real_matbench_dielectric,llm_transfer_router,70029,79.1231,43.5759,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,70029,79.1231,43.5759,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,70029,59.5114,55.0362,40.134,0,calibration,
real_matbench_dielectric,source_warmstart_only,70029,79.1231,43.5759,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,70029,79.1231,53.287,20.5223,1,calibration,
real_matbench_dielectric,care_source_outcome_router,71000,79.1231,79.1231,20.5223,1,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,71000,79.1231,79.1231,20.5223,1,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,71000,48.7857,45.7186,50.8597,0,heldout,
real_matbench_dielectric,gp_ucb,71000,48.7857,45.0277,50.8597,0,heldout,
real_matbench_dielectric,llm_transfer_router,71000,79.1231,79.1231,20.5223,1,heldout,
real_matbench_dielectric,matched_target_only_llm,71000,79.1231,79.1231,20.5223,1,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,71000,48.7857,44.6962,50.8597,0,heldout,
real_matbench_dielectric,source_warmstart_only,71000,79.1231,79.1231,20.5223,1,heldout,
real_matbench_dielectric,target_acquisition_portfolio,71000,79.1231,76.444,20.5223,1,heldout,
real_matbench_dielectric,care_source_outcome_router,71001,44.295,43.3339,55.3504,0,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,71001,44.295,43.3339,55.3504,0,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,71001,57.2276,49.6141,42.4178,0,heldout,
real_matbench_dielectric,gp_ucb,71001,59.5114,51.0705,40.134,0,heldout,
real_matbench_dielectric,llm_transfer_router,71001,44.295,43.3339,55.3504,0,heldout,
real_matbench_dielectric,matched_target_only_llm,71001,44.295,43.3339,55.3504,0,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,71001,54.8245,47.2392,44.8209,0,heldout,
real_matbench_dielectric,source_warmstart_only,71001,44.295,43.3339,55.3504,0,heldout,
real_matbench_dielectric,target_acquisition_portfolio,71001,49.8471,47.3535,49.7983,0,heldout,
real_matbench_dielectric,care_source_outcome_router,71002,45.5754,33.6311,54.07,0,heldout,matched_target_only_llm
real_matbench_dielectric,fixed_data_only_transfer,71002,43.0528,33.1975,56.5926,0,heldout,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,71002,34.7709,30.4958,64.8745,0,heldout,
real_matbench_dielectric,gp_ucb,71002,34.7709,30.4958,64.8745,0,heldout,
real_matbench_dielectric,llm_transfer_router,71002,45.5754,33.6311,54.07,0,heldout,
real_matbench_dielectric,matched_target_only_llm,71002,45.5754,33.6311,54.07,0,heldout,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,71002,41.3443,31.9855,58.3011,0,heldout,
real_matbench_dielectric,source_warmstart_only,71002,45.5754,33.6311,54.07,0,heldout,
real_matbench_dielectric,target_acquisition_portfolio,71002,59.5114,48.9494,40.134,0,heldout,
real_matbench_dielectric,care_source_outcome_router,71003,44.295,41.5373,55.3504,0,heldout,matched_target_only_llm
