dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_buchwald_hartwig,mixed_kernel_gp_ei,40036,83.0165,77.4774,16.9835,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40036,92.127,82.8672,7.873,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40037,89.9742,89.6541,10.0258,0,calibration,
real_buchwald_hartwig,gp_ucb,40037,89.3229,87.1625,10.6771,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40037,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40037,89.3229,87.1625,10.6771,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40037,89.9742,86.6199,10.0258,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40037,89.9742,86.2997,10.0258,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40038,89.6142,68.9092,10.3858,0,calibration,
real_buchwald_hartwig,gp_ucb,40038,90.3173,75.9287,9.6827,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40038,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40038,90.3173,75.9287,9.6827,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40038,90.3173,76.3623,9.6827,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40038,90.3173,73.8679,9.6827,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40039,91.9334,67.6165,8.0666,0,calibration,
real_buchwald_hartwig,gp_ucb,40039,77.858,62.2344,22.142,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40039,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40039,77.858,62.2344,22.142,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40039,89.8895,60.7467,10.1105,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40039,92.3538,69.3447,7.6462,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40040,87.2375,79.7935,12.7625,0,calibration,
real_buchwald_hartwig,gp_ucb,40040,92.2093,79.6907,7.7907,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40040,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40040,92.2093,79.6907,7.7907,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40040,86.7621,72.6465,13.2379,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40040,92.127,79.6451,7.873,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40041,94.6911,94.6034,5.3089,0,calibration,
real_buchwald_hartwig,gp_ucb,40041,94.5498,93.6004,5.4502,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40041,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40041,94.5498,93.6004,5.4502,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40041,93.5878,85.914,6.4122,0,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40041,93.5878,88.9827,6.4122,0,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40042,95.3865,83.7089,4.6135,0,calibration,
real_buchwald_hartwig,gp_ucb,40042,95.3865,90.8789,4.6135,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40042,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40042,95.3865,90.8789,4.6135,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40042,97.948,90.1287,2.052,1,calibration,
real_buchwald_hartwig,target_acquisition_portfolio,40042,98.8492,89.6135,1.1508,1,calibration,
real_buchwald_hartwig,fixed_scale_ensemble_0p5_1_1p5_2_3_4,40043,88.4449,61.2859,11.5551,0,calibration,
real_buchwald_hartwig,gp_ucb,40043,95.5552,73.7696,4.4448,0,calibration,
real_buchwald_hartwig,llm_transfer_router,40043,99.6191,89.554,0.3809,1,calibration,
real_buchwald_hartwig,matched_target_only_llm,40043,95.5552,73.7696,4.4448,0,calibration,gp_ucb
real_buchwald_hartwig,mixed_kernel_gp_ei,40043,60.459,55.1621,39.541,0,calibration,
