dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,46,89.4195,80.1495,10.5805,0
real_buchwald_hartwig,gp_ucb,47,88.4464,88.0874,11.5536,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,47,88.4464,88.0874,11.5536,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,47,88.4464,88.0874,11.5536,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,47,88.4464,88.0874,11.5536,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,47,88.4464,88.0874,11.5536,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,47,88.4464,86.4346,11.5536,0
real_buchwald_hartwig,gp_ucb,48,100.0,85.2624,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,48,100.0,85.2624,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,48,100.0,85.2624,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,48,100.0,83.4924,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,48,100.0,83.4924,0.0,1
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,48,100.0,83.4924,0.0,1
real_buchwald_hartwig,gp_ucb,49,84.4042,78.7028,15.5958,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_0p5,49,84.4042,78.7028,15.5958,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1,49,84.4042,78.7028,15.5958,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_1p5,49,84.4042,78.7028,15.5958,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_2,49,84.4042,78.7028,15.5958,0
real_buchwald_hartwig,transfer_weighted_gp_ucb_scale_4,49,84.4042,78.7028,15.5958,0
