dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_suzuki_miyaura,public_incumbent,40,91.8179,85.8398,8.1821,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,40,93.6724,77.7525,6.3276,0
real_suzuki_miyaura,mixed_kernel_gp_ei,40,93.6724,77.7525,6.3276,0
real_suzuki_miyaura,knn_ucb,40,82.3457,70.2592,17.6543,0
real_suzuki_miyaura,random,41,95.4959,95.4959,4.5041,0
real_suzuki_miyaura,public_incumbent,41,100.0,99.5496,0.0,1
real_suzuki_miyaura,mixed_kernel_gp_ucb,41,95.8453,95.6706,4.1547,0
real_suzuki_miyaura,mixed_kernel_gp_ei,41,95.8453,95.6706,4.1547,0
real_suzuki_miyaura,knn_ucb,41,95.4959,95.4959,4.5041,0
real_suzuki_miyaura,random,42,95.9563,94.4837,4.0437,0
real_suzuki_miyaura,public_incumbent,42,96.2966,94.2985,3.7034,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,42,95.4927,93.2517,4.5073,0
real_suzuki_miyaura,mixed_kernel_gp_ei,42,96.4196,94.2205,3.5804,0
real_suzuki_miyaura,knn_ucb,42,93.8212,93.2454,6.1788,0
real_suzuki_miyaura,random,43,83.6605,83.6605,16.3395,0
real_suzuki_miyaura,public_incumbent,43,88.9599,87.3701,11.0401,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,43,98.5294,94.2224,1.4706,1
real_suzuki_miyaura,mixed_kernel_gp_ei,43,98.5294,95.5354,1.4706,1
real_suzuki_miyaura,knn_ucb,43,98.5294,97.5352,1.4706,1
real_suzuki_miyaura,random,44,67.4505,67.0649,32.5495,0
real_suzuki_miyaura,public_incumbent,44,82.2364,81.323,17.7636,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,44,88.5733,81.1382,11.4267,0
real_suzuki_miyaura,mixed_kernel_gp_ei,44,82.2364,77.3361,17.7636,0
real_suzuki_miyaura,knn_ucb,44,89.166,89.166,10.834,0
real_suzuki_miyaura,random,45,91.171,91.171,8.829,0
real_suzuki_miyaura,public_incumbent,45,97.9833,96.0914,2.0167,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,45,95.5273,93.7227,4.4727,0
real_suzuki_miyaura,mixed_kernel_gp_ei,45,96.2822,93.7248,3.7178,0
real_suzuki_miyaura,knn_ucb,45,94.0778,94.0778,5.9222,0
real_suzuki_miyaura,random,46,96.6116,96.6116,3.3884,0
real_suzuki_miyaura,public_incumbent,46,91.9299,87.9231,8.0701,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,46,100.0,100.0,0.0,1
real_suzuki_miyaura,mixed_kernel_gp_ei,46,100.0,100.0,0.0,1
real_suzuki_miyaura,knn_ucb,46,94.5734,92.0029,5.4266,0
real_suzuki_miyaura,random,47,78.7069,76.3843,21.2931,0
real_suzuki_miyaura,public_incumbent,47,92.0647,92.0647,7.9353,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,47,90.9881,89.1793,9.0119,0
real_suzuki_miyaura,mixed_kernel_gp_ei,47,92.0647,89.7176,7.9353,0
real_suzuki_miyaura,knn_ucb,47,98.4243,98.4243,1.5757,1
real_suzuki_miyaura,random,48,94.033,92.0779,5.967,0
real_suzuki_miyaura,public_incumbent,48,93.8092,92.2677,6.1908,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,48,93.7818,93.5276,6.2182,0
real_suzuki_miyaura,mixed_kernel_gp_ei,48,93.7818,93.5276,6.2182,0
real_suzuki_miyaura,knn_ucb,48,96.2966,95.288,3.7034,0
real_suzuki_miyaura,random,49,83.6189,83.6189,16.3811,0
real_suzuki_miyaura,public_incumbent,49,95.4959,90.2127,4.5041,0
real_suzuki_miyaura,mixed_kernel_gp_ucb,49,95.1903,91.7235,4.8097,0
real_suzuki_miyaura,mixed_kernel_gp_ei,49,95.1903,91.3393,4.8097,0
real_suzuki_miyaura,knn_ucb,49,91.3485,84.755,8.6515,0
