dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,16,93.3753,78.4834,6.6247,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,16,93.3753,77.5168,6.6247,0
real_suzuki_miyaura,gp_ucb,17,96.1623,96.1542,3.8377,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,17,96.1461,96.1461,3.8539,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,17,96.1461,96.1461,3.8539,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,17,98.5294,92.9165,1.4706,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,17,98.5294,92.9165,1.4706,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,17,96.1461,93.9875,3.8539,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,17,96.0192,93.5975,3.9808,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,17,96.0192,92.7005,3.9808,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,17,90.7497,90.7497,9.2503,0
real_suzuki_miyaura,gp_ucb,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,18,98.6922,97.9924,1.3078,1
real_suzuki_miyaura,gp_ucb,19,86.4021,82.9653,13.5979,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,19,86.4021,82.9653,13.5979,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,19,82.5834,82.5834,17.4166,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,19,82.5834,82.5834,17.4166,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,19,86.4021,82.9653,13.5979,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,19,86.4021,82.9653,13.5979,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,19,86.4021,82.9653,13.5979,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,19,86.4021,82.9653,13.5979,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,19,86.4021,82.9653,13.5979,0
real_suzuki_miyaura,gp_ucb,20,93.9499,89.4312,6.0501,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,20,93.9499,90.3363,6.0501,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,20,93.9499,90.3363,6.0501,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,20,93.9499,90.3363,6.0501,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,20,93.9499,90.3363,6.0501,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,20,93.9499,90.3363,6.0501,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,20,94.6438,91.9959,5.3562,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,20,93.4276,91.9923,6.5724,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_6,20,93.4276,91.9923,6.5724,0
real_suzuki_miyaura,gp_ucb,21,91.8802,88.8172,8.1198,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p25,21,91.8802,88.8172,8.1198,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_0p5,21,94.0778,90.9315,5.9222,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1,21,94.0778,90.9315,5.9222,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_1p5,21,94.0778,90.9315,5.9222,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_2,21,94.0778,90.9315,5.9222,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_3,21,94.0778,91.371,5.9222,0
real_suzuki_miyaura,transfer_weighted_gp_ucb_scale_4,21,94.0778,91.371,5.9222,0
