dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,21,91.8802,88.8172,8.1198,0,1,1,0,7,20941,0.4288
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,21,91.8802,88.8172,8.1198,0,1,1,0,7,20941,0.4288
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,21,91.8802,88.8172,8.1198,0,1,1,0,7,20941,0.4288
real_suzuki_miyaura,gp_ucb,22,92.6924,81.264,7.3076,0,0,0,0,0,0,0.4192
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,22,92.6924,81.264,7.3076,0,0,0,0,7,19294,0.4192
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,22,92.6924,81.264,7.3076,0,0,0,0,7,19294,0.4192
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,22,92.6924,81.264,7.3076,0,0,0,0,7,19294,0.4192
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,22,92.6924,81.264,7.3076,0,0,0,0,7,19294,0.4192
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,22,92.6924,81.264,7.3076,0,0,0,0,7,19294,0.4192
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,22,92.6924,81.264,7.3076,0,0,0,0,7,19294,0.4192
real_suzuki_miyaura,gp_ucb,23,96.9708,96.3357,3.0292,0,0,0,0,0,0,0.4409
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,23,96.9708,96.3908,3.0292,0,3,0,0,7,33385,0.4409
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,23,96.9708,96.3908,3.0292,0,3,0,0,7,33385,0.4409
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,23,96.9708,96.3908,3.0292,0,3,0,0,7,33385,0.4409
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,23,96.9708,96.3908,3.0292,0,3,0,0,7,33385,0.4409
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,23,96.9708,96.3908,3.0292,0,3,0,0,7,33385,0.4409
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,23,96.9708,96.3908,3.0292,0,3,0,0,7,33385,0.4409
real_suzuki_miyaura,gp_ucb,24,95.2867,95.0279,4.7133,0,0,0,0,0,0,0.4564
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,24,95.2867,95.0279,4.7133,0,0,0,0,7,28349,0.4564
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,24,95.2867,95.0279,4.7133,0,0,0,0,7,28349,0.4564
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,24,95.2867,95.0279,4.7133,0,0,0,0,7,28349,0.4564
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,24,95.2867,95.0279,4.7133,0,0,0,0,7,28349,0.4564
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,24,95.2867,95.0279,4.7133,0,0,0,0,7,28349,0.4564
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,24,95.2867,95.0279,4.7133,0,0,0,0,7,28349,0.4564
real_suzuki_miyaura,gp_ucb,25,100.0,100.0,0.0,1,0,0,0,0,0,0.4168
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,25,100.0,100.0,0.0,1,4,0,0,7,33456,0.4168
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,25,100.0,100.0,0.0,1,4,0,0,7,33456,0.4168
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,25,100.0,100.0,0.0,1,4,0,0,7,33456,0.4168
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,25,100.0,100.0,0.0,1,4,0,0,7,33456,0.4168
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,25,100.0,100.0,0.0,1,4,0,0,7,33456,0.4168
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,25,100.0,100.0,0.0,1,4,0,0,7,33456,0.4168
real_suzuki_miyaura,gp_ucb,26,92.4342,87.6877,7.5658,0,0,0,0,0,0,0.4123
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,26,92.4342,87.6877,7.5658,0,0,0,0,7,23516,0.4123
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,26,92.4342,87.6877,7.5658,0,0,0,0,7,23516,0.4123
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,26,92.4342,87.6877,7.5658,0,0,0,0,7,23516,0.4123
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,26,92.4342,87.6877,7.5658,0,0,0,0,7,23516,0.4123
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,26,92.4342,87.6877,7.5658,0,0,0,0,7,23516,0.4123
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,26,92.4342,87.6877,7.5658,0,0,0,0,7,23516,0.4123
real_suzuki_miyaura,gp_ucb,27,98.6922,87.2779,1.3078,1,0,0,0,0,0,0.4512
real_suzuki_miyaura,hybrid_transfer_gp_ucb_gate_v1,27,98.6922,87.2779,1.3078,1,0,0,0,7,28645,0.4512
real_suzuki_miyaura,hybrid_transfer_gp_ucb_no_gate,27,98.6922,87.2779,1.3078,1,0,0,0,7,28645,0.4512
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_gate_v1,27,98.6922,87.2779,1.3078,1,0,0,0,7,28645,0.4512
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_strict_gate_v1,27,98.6922,87.2779,1.3078,1,0,0,0,7,28645,0.4512
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_target_calibrated_gate_v1,27,98.6922,87.2779,1.3078,1,0,0,0,7,28645,0.4512
real_suzuki_miyaura,hybrid_value_prior_gp_ucb_adaptive_gate_v1,27,98.6922,87.2779,1.3078,1,0,0,0,7,28645,0.4512
