dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_buchwald_hartwig,transfer_value_prior_gate_v1,14,98.8492,98.8492,1.1508,1,0,0,0,7,19817,0,0,96,0.2048,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,14,98.8492,98.8492,1.1508,1,7,3,0,7,675,0,0,96,0.2048,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,14,98.8492,98.8492,1.1508,1,0,0,0,7,19817,0,0,96,0.2048,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,14,98.8492,98.8492,1.1508,1,7,3,0,7,675,0,0,96,0.2048,0.5,0
real_buchwald_hartwig,incumbent,15,86.1982,82.8876,13.8018,0,0,0,0,0,0,0,0,96,0.2414,0.5,0
real_buchwald_hartwig,transfer_gate_v1,15,92.8977,83.9386,7.1023,0,5,0,0,7,25316,0,0,96,0.2414,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,15,95.5552,86.4067,4.4448,0,4,0,0,7,581,0,0,96,0.2414,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,15,92.8977,83.9386,7.1023,0,5,0,0,7,25316,0,0,96,0.2414,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,15,95.5552,86.4067,4.4448,0,4,0,0,7,581,0,0,96,0.2414,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,15,92.8977,83.9386,7.1023,0,5,0,0,7,25316,0,0,96,0.2414,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,15,95.5552,86.4067,4.4448,0,4,0,0,7,581,0,0,96,0.2414,0.5,0
real_buchwald_hartwig,incumbent,16,70.6299,70.6299,29.3701,0,0,0,0,0,0,0,0,96,0.1963,0.5,0
real_buchwald_hartwig,transfer_gate_v1,16,70.6299,70.6299,29.3701,0,6,2,0,7,20335,0,0,96,0.1963,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,16,70.6299,70.6299,29.3701,0,1,1,0,2,347,0,0,96,0.1963,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,16,70.6299,70.6299,29.3701,0,6,2,0,7,20335,0,0,96,0.1963,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,16,70.6299,70.6299,29.3701,0,1,1,0,2,347,0,0,96,0.1963,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,16,70.6299,70.6299,29.3701,0,6,2,0,7,20335,0,0,96,0.1963,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,16,70.6299,70.6299,29.3701,0,1,1,0,2,347,0,0,96,0.1963,0.5,0
real_buchwald_hartwig,incumbent,17,93.1012,87.4297,6.8988,0,0,0,0,0,0,0,0,96,0.2138,0.5,0
real_buchwald_hartwig,transfer_gate_v1,17,93.1012,86.9547,6.8988,0,1,1,0,7,27608,0,0,96,0.2138,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,17,93.1012,87.4297,6.8988,0,0,0,0,0,0,0,0,96,0.2138,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,17,93.1012,86.9547,6.8988,0,1,1,0,7,27608,0,0,96,0.2138,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,17,93.1012,87.4297,6.8988,0,0,0,0,0,0,0,0,96,0.2138,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,17,93.1012,86.9547,6.8988,0,1,1,0,7,27608,0,0,96,0.2138,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,17,93.1012,87.4297,6.8988,0,0,0,0,0,0,0,0,96,0.2138,0.5,0
real_buchwald_hartwig,incumbent,18,98.2872,98.2872,1.7128,1,0,0,0,0,0,0,0,96,0.2213,0.5,0
real_buchwald_hartwig,transfer_gate_v1,18,98.2872,98.2872,1.7128,1,4,2,0,7,9435,0,0,96,0.2213,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,18,98.2872,98.2872,1.7128,1,7,0,0,7,574,0,0,96,0.2213,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,18,98.2872,98.2872,1.7128,1,4,2,0,7,9435,0,0,96,0.2213,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,18,98.2872,98.2872,1.7128,1,7,0,0,7,574,0,0,96,0.2213,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,18,98.2872,98.2872,1.7128,1,4,2,0,7,9435,0,0,96,0.2213,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,18,98.2872,98.2872,1.7128,1,7,0,0,7,574,0,0,96,0.2213,0.5,0
real_buchwald_hartwig,incumbent,19,74.0097,61.6939,25.9903,0,0,0,0,0,0,0,0,96,0.241,0.5,0
real_buchwald_hartwig,transfer_gate_v1,19,93.0289,76.6836,6.9711,0,3,1,0,7,22328,0,0,96,0.241,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,19,72.1548,63.5424,27.8452,0,7,5,0,7,581,0,0,96,0.241,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,19,93.0289,76.6836,6.9711,0,3,1,0,7,22328,0,0,96,0.241,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,19,72.1548,63.5424,27.8452,0,7,5,0,7,581,0,0,96,0.241,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,19,93.0289,76.6836,6.9711,0,3,1,0,7,22328,0,0,96,0.241,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,19,72.1548,63.5424,27.8452,0,7,5,0,7,581,0,0,96,0.241,0.5,0
real_buchwald_hartwig,incumbent,20,52.7885,52.7885,47.2115,0,0,0,0,0,0,0,0,96,0.2225,0.5,0
real_buchwald_hartwig,transfer_gate_v1,20,59.601,57.5572,40.399,0,4,1,0,7,18871,0,0,96,0.2225,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,20,59.601,57.5572,40.399,0,7,1,0,7,581,0,0,96,0.2225,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,20,59.601,57.5572,40.399,0,4,1,0,7,18871,0,0,96,0.2225,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,20,59.601,57.5572,40.399,0,7,1,0,7,581,0,0,96,0.2225,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,20,59.601,57.5572,40.399,0,4,1,0,7,18871,0,0,96,0.2225,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,20,59.601,57.5572,40.399,0,7,1,0,7,581,0,0,96,0.2225,0.5,0
real_buchwald_hartwig,incumbent,21,94.5498,92.8405,5.4502,0,0,0,0,0,0,0,0,96,0.1303,0.5,0
real_buchwald_hartwig,transfer_gate_v1,21,94.5498,92.8405,5.4502,0,3,0,0,7,21015,0,0,96,0.1303,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,21,94.5498,92.8405,5.4502,0,0,0,0,0,0,0,0,96,0.1303,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,21,94.5498,92.8405,5.4502,0,3,0,0,7,21015,0,0,96,0.1303,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,21,94.5498,92.8405,5.4502,0,0,0,0,0,0,0,0,96,0.1303,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,21,94.5498,92.8405,5.4502,0,3,0,0,7,21015,0,0,96,0.1303,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,21,94.5498,92.8405,5.4502,0,0,0,0,0,0,0,0,96,0.1303,0.5,0
real_buchwald_hartwig,incumbent,22,75.3018,65.8881,24.6982,0,0,0,0,0,0,0,0,96,0.2449,0.5,0
real_buchwald_hartwig,transfer_gate_v1,22,77.0326,66.685,22.9674,0,3,1,0,7,17600,0,0,96,0.2449,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,22,90.7313,73.085,9.2687,0,4,1,0,7,574,0,0,96,0.2449,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,22,77.0326,66.685,22.9674,0,3,1,0,7,17600,0,0,96,0.2449,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,22,90.7313,73.085,9.2687,0,4,1,0,7,574,0,0,96,0.2449,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,22,77.0326,66.685,22.9674,0,3,1,0,7,17600,0,0,96,0.2449,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,22,90.7313,73.085,9.2687,0,4,1,0,7,574,0,0,96,0.2449,0.5,0
real_buchwald_hartwig,incumbent,23,92.659,90.1147,7.341,0,0,0,0,0,0,0,0,96,0.3157,0.5,0
real_buchwald_hartwig,transfer_gate_v1,23,94.5498,89.8338,5.4502,0,2,1,0,7,18082,0,0,96,0.3157,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,23,92.8977,87.4716,7.1023,0,7,3,0,7,588,0,0,96,0.3157,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,23,94.5498,89.8338,5.4502,0,2,1,0,7,18082,0,0,96,0.3157,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,23,92.8977,87.4716,7.1023,0,7,3,0,7,588,0,0,96,0.3157,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,23,94.5498,89.8338,5.4502,0,2,1,0,7,18082,0,0,96,0.3157,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,23,92.8977,87.4716,7.1023,0,7,3,0,7,588,0,0,96,0.3157,0.5,0
real_buchwald_hartwig,incumbent,24,93.0289,83.3805,6.9711,0,0,0,0,0,0,0,0,96,0.1881,0.5,0
real_buchwald_hartwig,transfer_gate_v1,24,88.4464,84.862,11.5536,0,7,4,0,7,11629,0,0,96,0.1881,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,24,88.4464,84.862,11.5536,0,7,5,0,7,581,0,0,96,0.1881,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,24,88.4464,84.862,11.5536,0,7,4,0,7,11629,0,0,96,0.1881,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,24,88.4464,84.862,11.5536,0,7,5,0,7,581,0,0,96,0.1881,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,24,88.4464,84.862,11.5536,0,7,4,0,7,11629,0,0,96,0.1881,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,24,88.4464,84.862,11.5536,0,7,5,0,7,581,0,0,96,0.1881,0.5,0
real_buchwald_hartwig,incumbent,25,62.5355,62.5355,37.4645,0,0,0,0,0,0,0,0,96,0.3112,0.5,0
real_buchwald_hartwig,transfer_gate_v1,25,76.1607,64.5051,23.8393,0,7,2,0,7,6544,0,0,96,0.3112,0.5,0
real_buchwald_hartwig,transfer_strict_gate_v1,25,62.5355,62.5355,37.4645,0,0,0,0,0,0,0,0,96,0.3112,0.5,0
real_buchwald_hartwig,transfer_value_prior_gate_v1,25,76.1607,64.5051,23.8393,0,7,2,0,7,6544,0,0,96,0.3112,0.5,0
real_buchwald_hartwig,transfer_value_prior_strict_gate_v1,25,62.5355,62.5355,37.4645,0,0,0,0,0,0,0,0,96,0.3112,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_gate_v1,25,76.1607,64.5051,23.8393,0,7,2,0,7,6544,0,0,96,0.3112,0.5,0
real_buchwald_hartwig,transfer_descriptor_target_calibrated_strict_gate_v1,25,62.5355,62.5355,37.4645,0,0,0,0,0,0,0,0,96,0.3112,0.5,0
real_buchwald_hartwig,incumbent,26,86.1982,84.5823,13.8018,0,0,0,0,0,0,0,0,96,0.3459,0.5,0
