dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit
real_matbench_expt_gap,knn_ucb,31,91.25,91.25,8.75,0
real_matbench_expt_gap,random,32,43.125,41.1375,56.875,0
real_matbench_expt_gap,public_incumbent,32,50.625,41.0625,49.375,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,32,91.25,65.725,8.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,32,91.25,65.725,8.75,0
real_matbench_expt_gap,knn_ucb,32,43.25,42.575,56.75,0
real_matbench_expt_gap,random,33,35.0,35.0,65.0,0
real_matbench_expt_gap,public_incumbent,33,35.0,35.0,65.0,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,33,40.75,38.45,59.25,0
real_matbench_expt_gap,mixed_kernel_gp_ei,33,40.75,38.45,59.25,0
real_matbench_expt_gap,knn_ucb,33,40.75,37.25,59.25,0
real_matbench_expt_gap,random,34,44.125,44.125,55.875,0
real_matbench_expt_gap,public_incumbent,34,51.125,47.975,48.875,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,34,61.125,59.55,38.875,0
real_matbench_expt_gap,mixed_kernel_gp_ei,34,46.25,45.825,53.75,0
real_matbench_expt_gap,knn_ucb,34,48.125,46.7875,51.875,0
real_matbench_expt_gap,random,35,46.75,46.75,53.25,0
real_matbench_expt_gap,public_incumbent,35,47.625,47.1,52.375,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,35,49.625,47.325,50.375,0
real_matbench_expt_gap,mixed_kernel_gp_ei,35,49.625,47.325,50.375,0
real_matbench_expt_gap,knn_ucb,35,52.5,47.9,47.5,0
real_matbench_expt_gap,random,36,67.75,62.975,32.25,0
real_matbench_expt_gap,public_incumbent,36,20.0,20.0,80.0,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,36,52.125,42.45,47.875,0
real_matbench_expt_gap,mixed_kernel_gp_ei,36,52.125,42.45,47.875,0
real_matbench_expt_gap,knn_ucb,36,35.125,32.35,64.875,0
real_matbench_expt_gap,random,37,100.0,100.0,0.0,1
real_matbench_expt_gap,public_incumbent,37,100.0,100.0,0.0,1
real_matbench_expt_gap,mixed_kernel_gp_ucb,37,100.0,100.0,0.0,1
real_matbench_expt_gap,mixed_kernel_gp_ei,37,100.0,100.0,0.0,1
real_matbench_expt_gap,knn_ucb,37,100.0,100.0,0.0,1
real_matbench_expt_gap,random,38,37.75,37.75,62.25,0
real_matbench_expt_gap,public_incumbent,38,37.75,37.75,62.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,38,46.25,45.6,53.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,38,46.25,45.6,53.75,0
real_matbench_expt_gap,knn_ucb,38,57.375,52.9,42.625,0
real_matbench_expt_gap,random,39,32.875,32.225,67.125,0
real_matbench_expt_gap,public_incumbent,39,29.625,29.625,70.375,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,39,33.5,33.1125,66.5,0
real_matbench_expt_gap,mixed_kernel_gp_ei,39,29.625,29.625,70.375,0
real_matbench_expt_gap,knn_ucb,39,59.5,41.15,40.5,0
real_matbench_expt_gap,random,40,36.25,34.3125,63.75,0
real_matbench_expt_gap,public_incumbent,40,27.0,25.9875,73.0,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,40,45.625,41.275,54.375,0
real_matbench_expt_gap,mixed_kernel_gp_ei,40,100.0,60.2,0.0,1
real_matbench_expt_gap,knn_ucb,40,45.625,37.775,54.375,0
real_matbench_expt_gap,random,41,100.0,100.0,0.0,1
real_matbench_expt_gap,public_incumbent,41,53.75,53.75,46.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,41,56.25,54.75,43.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,41,70.0,66.75,30.0,0
real_matbench_expt_gap,knn_ucb,41,82.5,65.375,17.5,0
real_matbench_expt_gap,random,42,36.25,33.75,63.75,0
real_matbench_expt_gap,public_incumbent,42,27.5,27.5,72.5,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,42,37.5,29.0,62.5,0
real_matbench_expt_gap,mixed_kernel_gp_ei,42,38.75,38.75,61.25,0
real_matbench_expt_gap,knn_ucb,42,28.75,28.0,71.25,0
real_matbench_expt_gap,random,43,64.0,64.0,36.0,0
real_matbench_expt_gap,public_incumbent,43,78.875,71.4375,21.125,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,43,64.0,64.0,36.0,0
real_matbench_expt_gap,mixed_kernel_gp_ei,43,64.0,64.0,36.0,0
real_matbench_expt_gap,knn_ucb,43,100.0,100.0,0.0,0
real_matbench_expt_gap,random,44,47.25,47.25,52.75,0
real_matbench_expt_gap,public_incumbent,44,47.625,45.5875,52.375,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,44,53.125,51.7125,46.875,0
real_matbench_expt_gap,mixed_kernel_gp_ei,44,53.125,51.7125,46.875,0
real_matbench_expt_gap,knn_ucb,44,48.75,46.3875,51.25,0
real_matbench_expt_gap,random,45,58.625,29.8625,41.375,0
real_matbench_expt_gap,public_incumbent,45,28.375,25.675,71.625,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,45,41.25,41.25,58.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,45,42.625,40.9875,57.375,0
real_matbench_expt_gap,knn_ucb,45,40.0,29.375,60.0,0
real_matbench_expt_gap,random,46,31.0,31.0,69.0,0
real_matbench_expt_gap,public_incumbent,46,47.375,34.3625,52.625,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,46,48.5,43.6875,51.5,0
real_matbench_expt_gap,mixed_kernel_gp_ei,46,48.5,44.7125,51.5,0
real_matbench_expt_gap,knn_ucb,46,50.0,43.1375,50.0,0
real_matbench_expt_gap,random,47,48.75,42.375,51.25,0
real_matbench_expt_gap,public_incumbent,47,53.75,45.45,46.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,47,43.25,39.6875,56.75,0
real_matbench_expt_gap,mixed_kernel_gp_ei,47,61.75,58.675,38.25,0
real_matbench_expt_gap,knn_ucb,47,41.75,34.4,58.25,0
real_matbench_expt_gap,random,48,100.0,100.0,0.0,0
real_matbench_expt_gap,public_incumbent,48,100.0,100.0,0.0,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,48,100.0,100.0,0.0,0
real_matbench_expt_gap,mixed_kernel_gp_ei,48,100.0,100.0,0.0,0
real_matbench_expt_gap,knn_ucb,48,100.0,100.0,0.0,0
real_matbench_expt_gap,random,49,53.75,53.75,46.25,0
real_matbench_expt_gap,public_incumbent,49,53.75,53.75,46.25,0
real_matbench_expt_gap,mixed_kernel_gp_ucb,49,53.75,53.75,46.25,0
real_matbench_expt_gap,mixed_kernel_gp_ei,49,53.75,53.75,46.25,0
real_matbench_expt_gap,knn_ucb,49,53.75,53.75,46.25,0
