dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,mean_transfer_confidence
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,33,96.1323,88.3432,3.8677,0,2,2,0,7,22423,0.4068
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,33,96.1323,88.3432,3.8677,0,2,2,0,7,22423,0.4068
real_buchwald_hartwig,gp_ucb,34,89.6142,87.4243,10.3858,0,0,0,0,0,0,0.3685
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,34,89.6142,87.5116,10.3858,0,3,0,0,7,27021,0.3685
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,34,89.6142,87.5116,10.3858,0,3,0,0,7,27021,0.3685
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,34,89.6142,87.5116,10.3858,0,3,0,0,7,27021,0.3685
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,34,89.6142,87.5116,10.3858,0,3,0,0,7,27021,0.3685
real_buchwald_hartwig,gp_ucb,35,98.8492,94.6215,1.1508,1,0,0,0,0,0,0.3792
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,35,94.1517,94.1517,5.8483,0,1,0,0,7,23198,0.3792
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,35,94.1517,94.1517,5.8483,0,1,0,0,7,23198,0.3792
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,35,94.1517,94.1517,5.8483,0,1,0,0,7,23198,0.3792
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,35,94.1517,94.1517,5.8483,0,1,0,0,7,23198,0.3792
real_buchwald_hartwig,gp_ucb,36,63.4288,52.6037,36.5712,0,0,0,0,0,0,0.4199
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,36,96.1323,66.7895,3.8677,0,4,2,0,7,20088,0.4199
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,36,96.1323,66.7895,3.8677,0,4,2,0,7,20088,0.4199
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,36,96.1323,66.7895,3.8677,0,4,2,0,7,20088,0.4199
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,36,96.1323,66.7895,3.8677,0,4,2,0,7,20088,0.4199
real_buchwald_hartwig,gp_ucb,37,93.3108,90.4861,6.6892,0,0,0,0,0,0,0.4229
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,37,93.0995,90.5791,6.9005,0,1,0,0,7,27380,0.4229
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,37,93.0995,90.5791,6.9005,0,1,0,0,7,27380,0.4229
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,37,93.0995,90.5791,6.9005,0,1,0,0,7,27380,0.4229
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,37,93.0995,90.5791,6.9005,0,1,0,0,7,27380,0.4229
real_buchwald_hartwig,gp_ucb,38,98.8492,84.5735,1.1508,1,0,0,0,0,0,0.4243
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,38,81.2283,77.469,18.7717,0,5,1,0,7,25847,0.4243
real_buchwald_hartwig,hybrid_transfer_gp_ucb_no_gate,38,81.2283,77.469,18.7717,0,5,1,0,7,25847,0.4243
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_gate_v1,38,81.2283,77.469,18.7717,0,5,1,0,7,25847,0.4243
real_buchwald_hartwig,hybrid_value_prior_gp_ucb_no_gate,38,81.2283,77.469,18.7717,0,5,1,0,7,25847,0.4243
real_buchwald_hartwig,gp_ucb,39,98.2872,93.9074,1.7128,1,0,0,0,0,0,0.4101
real_buchwald_hartwig,hybrid_transfer_gp_ucb_gate_v1,39,98.2872,93.9074,1.7128,1,0,0,0,7,25476,0.4101
