dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,intervention_count,bad_intervention_count,rejected_good_challenger_count,transfer_active_rounds,transfer_scored_candidates_total,llm_call_count,llm_parse_error_count,source_observation_count,mean_transfer_confidence,hypothesis_confidence,hypothesis_support_count
real_chemlex_acidamine,incumbent,11,93.81,93.81,6.19,0,0,0,0,0,0,0,0,96,0.4467,0.5,0
real_chemlex_acidamine,transfer_gate_v1,11,93.81,93.81,6.19,0,5,4,0,7,12614,0,0,96,0.4467,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,11,93.81,93.81,6.19,0,0,0,0,0,0,0,0,96,0.4467,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,11,93.81,93.81,6.19,0,5,4,0,7,12614,0,0,96,0.4467,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,11,93.81,93.81,6.19,0,0,0,0,0,0,0,0,96,0.4467,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,11,93.81,93.81,6.19,0,5,4,0,7,12614,0,0,96,0.4467,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,11,93.81,93.81,6.19,0,0,0,0,0,0,0,0,96,0.4467,0.5,0
real_chemlex_acidamine,incumbent,12,99.1,97.106,0.9,0,0,0,0,0,0,0,0,96,0.4889,0.5,0
real_chemlex_acidamine,transfer_gate_v1,12,99.1,97.106,0.9,0,0,0,0,4,21745,0,0,96,0.4889,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,12,99.1,97.106,0.9,0,0,0,0,0,0,0,0,96,0.4889,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,12,99.1,97.106,0.9,0,0,0,0,4,21745,0,0,96,0.4889,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,12,99.1,97.106,0.9,0,0,0,0,0,0,0,0,96,0.4889,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,12,99.1,97.106,0.9,0,0,0,0,4,21745,0,0,96,0.4889,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,12,99.1,97.106,0.9,0,0,0,0,0,0,0,0,96,0.4889,0.5,0
real_chemlex_acidamine,incumbent,13,86.96,86.96,13.04,0,0,0,0,0,0,0,0,96,0.4688,0.5,0
real_chemlex_acidamine,transfer_gate_v1,13,86.96,86.96,13.04,0,1,1,0,1,57,0,0,96,0.4688,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,13,86.96,86.96,13.04,0,0,0,0,0,0,0,0,96,0.4688,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,13,86.96,86.96,13.04,0,1,1,0,1,57,0,0,96,0.4688,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,13,86.96,86.96,13.04,0,0,0,0,0,0,0,0,96,0.4688,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,13,86.96,86.96,13.04,0,1,1,0,1,57,0,0,96,0.4688,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,13,86.96,86.96,13.04,0,0,0,0,0,0,0,0,96,0.4688,0.5,0
real_chemlex_acidamine,incumbent,14,100.0,100.0,0.0,0,0,0,0,0,0,0,0,96,0.462,0.5,0
real_chemlex_acidamine,transfer_gate_v1,14,100.0,100.0,0.0,0,6,3,0,7,26260,0,0,96,0.462,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,14,100.0,100.0,0.0,0,0,0,0,0,0,0,0,96,0.462,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,14,100.0,100.0,0.0,0,6,3,0,7,26260,0,0,96,0.462,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,14,100.0,100.0,0.0,0,0,0,0,0,0,0,0,96,0.462,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,14,100.0,100.0,0.0,0,6,3,0,7,26260,0,0,96,0.462,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,14,100.0,100.0,0.0,0,0,0,0,0,0,0,0,96,0.462,0.5,0
real_chemlex_acidamine,incumbent,15,97.52,97.256,2.48,0,0,0,0,0,0,0,0,96,0.4821,0.5,0
real_chemlex_acidamine,transfer_gate_v1,15,97.52,97.256,2.48,0,0,0,0,7,50624,0,0,96,0.4821,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,15,97.52,97.256,2.48,0,0,0,0,0,0,0,0,96,0.4821,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,15,97.52,97.256,2.48,0,0,0,0,7,50624,0,0,96,0.4821,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,15,97.52,97.256,2.48,0,0,0,0,0,0,0,0,96,0.4821,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,15,97.52,97.256,2.48,0,0,0,0,7,50624,0,0,96,0.4821,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,15,97.52,97.256,2.48,0,0,0,0,0,0,0,0,96,0.4821,0.5,0
real_chemlex_acidamine,incumbent,16,96.71,96.71,3.29,0,0,0,0,0,0,0,0,96,0.5122,0.5,0
real_chemlex_acidamine,transfer_gate_v1,16,96.71,96.71,3.29,0,4,4,0,7,15306,0,0,96,0.5122,0.5,0
real_chemlex_acidamine,transfer_strict_gate_v1,16,96.71,96.71,3.29,0,0,0,0,0,0,0,0,96,0.5122,0.5,0
real_chemlex_acidamine,transfer_value_prior_gate_v1,16,96.71,96.71,3.29,0,4,4,0,7,15306,0,0,96,0.5122,0.5,0
real_chemlex_acidamine,transfer_value_prior_strict_gate_v1,16,96.71,96.71,3.29,0,0,0,0,0,0,0,0,96,0.5122,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_gate_v1,16,96.71,96.71,3.29,0,4,4,0,7,15306,0,0,96,0.5122,0.5,0
real_chemlex_acidamine,transfer_descriptor_target_calibrated_strict_gate_v1,16,96.71,96.71,3.29,0,0,0,0,0,0,0,0,96,0.5122,0.5,0
