dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,mixed_kernel_gp_ei,66014,46.326,36.13,53.3194,0,calibration,
real_matbench_dielectric,source_warmstart_only,66014,79.1231,55.0418,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66014,42.6988,36.7606,56.9466,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66015,34.207,34.207,65.4384,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66015,59.5114,57.5785,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66015,59.5114,59.5114,40.134,0,calibration,
real_matbench_dielectric,llm_transfer_router,66015,34.207,34.207,65.4384,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66015,34.207,34.207,65.4384,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66015,59.5114,59.5114,40.134,0,calibration,
real_matbench_dielectric,source_warmstart_only,66015,34.207,34.207,65.4384,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66015,59.5114,56.6121,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66016,42.556,42.556,57.0894,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66016,47.6419,45.6075,52.0035,0,calibration,
real_matbench_dielectric,gp_ucb,66016,60.176,51.0807,39.4694,0,calibration,
real_matbench_dielectric,llm_transfer_router,66016,42.556,42.556,57.0894,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66016,42.556,42.556,57.0894,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66016,56.5928,43.9597,43.0526,0,calibration,
real_matbench_dielectric,source_warmstart_only,66016,42.556,42.556,57.0894,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66016,79.1231,54.8701,20.5223,1,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66017,79.1231,50.235,20.5223,1,calibration,
