dataset,mode,seed,final_best,best_so_far_auc,simple_regret,top10_hit,split,selected_source_mode
real_matbench_dielectric,llm_transfer_router,66021,61.1299,53.7778,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66021,61.1299,53.7778,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66021,60.176,47.9877,39.4694,0,calibration,
real_matbench_dielectric,source_warmstart_only,66021,61.1299,53.7778,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66021,59.5114,52.836,40.134,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66022,61.1299,45.3935,38.5155,0,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66022,56.4702,51.9726,43.1752,0,calibration,
real_matbench_dielectric,gp_ucb,66022,56.4702,51.9726,43.1752,0,calibration,
real_matbench_dielectric,llm_transfer_router,66022,61.1299,45.3935,38.5155,0,calibration,
real_matbench_dielectric,matched_target_only_llm,66022,61.1299,45.3935,38.5155,0,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66022,48.7857,46.6885,50.8597,0,calibration,
real_matbench_dielectric,source_warmstart_only,66022,61.1299,45.3935,38.5155,0,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66022,43.5603,40.005,56.0851,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66023,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,fixed_scale_ensemble_0p5_1_1p5_2_3_4,66023,59.5114,48.9443,40.134,0,calibration,
real_matbench_dielectric,gp_ucb,66023,48.7857,44.4911,50.8597,0,calibration,
real_matbench_dielectric,llm_transfer_router,66023,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,matched_target_only_llm,66023,79.1231,73.5887,20.5223,1,calibration,llm_direct_prior_domain_knowledge_electron_density_optimization
real_matbench_dielectric,mixed_kernel_gp_ei,66023,52.1768,35.7833,47.4686,0,calibration,
real_matbench_dielectric,source_warmstart_only,66023,79.1231,73.5887,20.5223,1,calibration,
real_matbench_dielectric,target_acquisition_portfolio,66023,48.7857,44.6744,50.8597,0,calibration,
real_matbench_dielectric,fixed_data_only_transfer,66024,61.1299,58.5736,38.5155,0,calibration,
