source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations,development_target
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80019,3,12,92.8,92.8,5.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80020,3,12,84.0,83.908333,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80020,3,12,83.9,83.9,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80020,3,12,83.9,83.9,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80020,3,12,83.9,83.9,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80020,3,12,83.9,83.9,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80020,3,12,85.4,84.9,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80020,3,12,85.4,84.9,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80021,3,12,84.0,82.9,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80021,3,12,85.4,82.2,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80021,3,12,83.9,82.3,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80021,3,12,84.0,83.175,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80021,3,12,84.0,83.175,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80021,3,12,83.9,82.033333,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80021,3,12,80.7,80.7,18.0,0,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80022,3,12,98.7,93.258333,0.0,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80022,3,12,83.9,74.083333,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80022,3,12,83.9,72.45,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80022,3,12,98.7,93.258333,0.0,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80022,3,12,98.7,93.258333,0.0,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80022,3,12,85.4,84.083333,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80022,3,12,85.4,84.083333,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80023,3,12,84.0,83.716667,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80023,3,12,91.8,86.0,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80023,3,12,91.8,88.175,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80023,3,12,83.9,83.7,14.8,0,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80023,3,12,84.0,83.475,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80023,3,12,83.1,83.1,15.6,0,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80023,3,12,83.1,83.1,15.6,0,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80024,3,12,91.8,85.266667,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80024,3,12,83.9,79.258333,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80024,3,12,83.9,79.35,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80024,3,12,83.9,82.275,14.8,0,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80024,3,12,84.0,81.45,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80024,3,12,85.4,83.4,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80024,3,12,85.4,82.766667,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80025,3,12,91.8,91.45,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80025,3,12,87.6,87.6,11.1,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80025,3,12,91.8,90.75,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80025,3,12,87.6,87.6,11.1,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80025,3,12,91.8,88.65,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80025,3,12,91.8,88.65,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80025,3,12,87.6,87.6,11.1,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80026,3,12,91.8,88.533333,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80026,3,12,91.8,88.533333,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80026,3,12,91.8,86.9,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80026,3,12,84.0,82.55,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80026,3,12,84.0,82.55,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80026,3,12,84.0,82.4,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80026,3,12,83.9,82.258333,14.8,0,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80027,3,12,84.0,82.016667,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80027,3,12,83.9,79.633333,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80027,3,12,91.8,87.825,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80027,3,12,84.0,81.991667,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80027,3,12,85.4,84.608333,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80027,3,12,85.4,84.608333,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80027,3,12,85.4,81.441667,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80028,3,12,91.8,88.55,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80028,3,12,98.7,84.841667,0.0,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80028,3,12,98.7,86.383333,0.0,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80028,3,12,84.0,84.0,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80028,3,12,84.0,83.791667,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80028,3,12,84.0,83.658333,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80028,3,12,98.7,91.008333,0.0,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,target_gp_ucb,80029,3,12,84.0,82.066667,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_rgpe,80029,3,12,83.9,81.0,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,multisource_icm_bma,80029,3,12,91.8,88.375,6.9,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.10_0.00,80029,3,12,84.0,80.508333,14.7,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.25_0.00,80029,3,12,83.9,82.733333,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.40_0.05,80029,3,12,83.9,82.733333,14.8,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_2;real_reizman_suzuki_case_3,real_reizman_suzuki_case_1,skill_prior_0.55_0.10,80029,3,12,85.4,82.841667,13.3,1,2,192,real_reizman_suzuki_case_1
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80000,3,12,47.6,41.591667,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80000,3,12,32.6,29.433333,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80000,3,12,47.6,31.65,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80000,3,12,45.2,41.083333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80000,3,12,45.2,41.183333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80000,3,12,45.2,41.183333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80000,3,12,45.2,41.183333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80001,3,12,47.6,45.475,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80001,3,12,47.6,44.958333,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80001,3,12,47.6,45.008333,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80001,3,12,45.2,43.85,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80001,3,12,45.2,43.95,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80001,3,12,45.2,44.05,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80001,3,12,45.2,43.525,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80002,3,12,47.6,25.675,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80002,3,12,32.6,27.883333,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80002,3,12,32.6,21.766667,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80002,3,12,45.2,26.266667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80002,3,12,45.2,36.425,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80002,3,12,45.2,34.658333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80002,3,12,45.2,29.691667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80003,3,12,47.6,44.1,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80003,3,12,32.6,28.916667,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80003,3,12,47.6,36.725,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80003,3,12,45.2,41.108333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80003,3,12,26.0,24.291667,21.6,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80003,3,12,45.2,28.95,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80003,3,12,45.2,28.183333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80004,3,12,25.0,21.825,22.6,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80004,3,12,32.6,31.333333,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80004,3,12,32.6,31.333333,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80004,3,12,45.2,35.716667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80004,3,12,45.2,34.258333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80004,3,12,45.2,37.691667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80004,3,12,45.2,34.658333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80005,3,12,47.6,44.883333,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80005,3,12,32.6,30.066667,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80005,3,12,47.6,31.933333,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80005,3,12,45.2,43.416667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80005,3,12,45.2,43.416667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80005,3,12,38.9,26.108333,8.7,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80005,3,12,45.2,28.625,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80006,3,12,47.6,46.4,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80006,3,12,47.6,45.4,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80006,3,12,47.6,46.2,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80006,3,12,45.2,45.2,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80006,3,12,45.2,45.2,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80006,3,12,45.2,45.2,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80006,3,12,45.2,45.2,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80007,3,12,47.6,34.508333,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80007,3,12,32.6,27.65,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80007,3,12,26.0,26.0,21.6,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80007,3,12,26.0,26.0,21.6,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80007,3,12,45.2,31.908333,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80007,3,12,45.2,31.891667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80007,3,12,45.2,33.491667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80008,3,12,47.6,43.6,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80008,3,12,32.6,32.6,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80008,3,12,32.6,32.6,15.0,0,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80008,3,12,45.2,41.75,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80008,3,12,45.2,41.85,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80008,3,12,45.2,41.85,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80008,3,12,45.2,41.85,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80009,3,12,47.6,45.266667,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_rgpe,80009,3,12,47.6,40.716667,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,multisource_icm_bma,80009,3,12,47.6,39.375,0.0,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.10_0.00,80009,3,12,45.2,45.0,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.25_0.00,80009,3,12,45.2,45.0,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.40_0.05,80009,3,12,45.2,43.316667,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,skill_prior_0.55_0.10,80009,3,12,45.2,39.925,2.4,1,2,192,real_reizman_suzuki_case_2
real_reizman_suzuki_case_1;real_reizman_suzuki_case_3,real_reizman_suzuki_case_2,target_gp_ucb,80010,3,12,32.6,22.291667,15.0,0,2,192,real_reizman_suzuki_case_2
