source_datasets,target_dataset,mode,seed,initial_observations,reveal_rounds,final_best,best_so_far_auc,simple_regret,top10_hit,source_task_count,source_observations
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97227,3,12,0.643017,0.643017,2.362674,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97227,3,12,0.643017,0.643017,2.362674,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97227,3,12,0.643017,0.643017,2.362674,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97227,3,12,1.827456,1.432643,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97227,3,12,1.67078,1.41384,1.33491,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97228,3,12,0.745758,0.745758,2.259933,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97228,3,12,0.745758,0.745758,2.259933,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97228,3,12,0.745758,0.745758,2.259933,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97228,3,12,0.745758,0.745758,2.259933,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97228,3,12,1.297864,1.251855,1.707827,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97229,3,12,0.225362,-0.096795,2.780328,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97229,3,12,0.319015,0.087504,2.686675,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97229,3,12,0.489198,0.345078,2.516492,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97229,3,12,0.062527,-0.083489,2.943164,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97229,3,12,1.297864,0.761038,1.707827,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97230,3,12,-0.093032,-0.274812,3.098723,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97230,3,12,0.512645,-0.28026,2.493045,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97230,3,12,-0.865924,-0.924953,3.871615,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97230,3,12,1.827456,1.095082,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97230,3,12,0.822773,0.501971,2.182918,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,target_gp_ucb,97231,3,12,3.005691,1.112372,0.0,1,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_rgpe,97231,3,12,-0.239999,-0.239999,3.245689,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_icm_bma,97231,3,12,-0.239999,-0.239999,3.245689,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,multisource_skill_prior,97231,3,12,1.827456,1.48288,1.178235,0,1,3500
real_flip2_ired_train_validation,real_flip2_ired_test,source_additive_mutation_prior,97231,3,12,1.415652,0.587827,1.590038,0,1,3500
